	state	name	Year	price	season pass	payback
0	Maine	Sunday River	1994	43		
1	Maine	Sugarloaf	1994	43		
2	Maine	Mt. Jefferson	1994	15		
3	Maine	Mt. Jefferson	1995	15		
4	Maine	Sugarloaf USA	1996	46		
5	Maine	Shawnee Peak	1996	35		
6	Maine	Mt. Abram	1996	29		
7	Maine	Camden Snow Bowl	1996	24		
8	Maine	Sunday River	1997	47		
9	Maine	Sugarloaf USA	1997	47		
10	Maine	Shawnee Peak	1997	38		
11	Maine	Lost Valley	1997	30	450	5
12	Maine	Sunday River	1998	49		
13	Maine	Saddleback	1998	42		
14	Maine	Lost Valley	1998	30	450	5
15	Maine	Camden Snow Bowl	1998	28	360	2
16	Maine	Titcomb	1998	14		
17	Maine	Sunday River	1999	49		
18	Maine	Saddleback	1999	45		
19	Maine	Shawnee Peak	1999	39	599	5
20	Maine	Mt. Abram	1999	32		
21	Maine	Lost Valley	1999	30		
22	Maine	Camden Snow Bowl	1999	29	360	2
23	Maine	Squaw Mountain	1999	20		
24	Maine	Eaton Mountain	1999	18		
25	Maine	Hermon	1999	18		
26	Maine	Sugarloaf USA	2000	51	1295	5
27	Maine	Sunday River	2000	51		
28	Maine	Saddleback	2000	47	725	5
29	Maine	Shawnee Peak	2000	39	675	7
30	Maine	Mt. Abram	2000	33	400	2
31	Maine	Lost Valley	2000	30		
32	Maine	Camden Snow Bowl	2000	28	360	2
33	Maine	Eaton Mountain	2000	19	300	5
34	Maine	Titcomb Mountain	2000	16		
35	Maine	Sunday River	2001	52	1245	3
36	Maine	Sugarloaf USA	2001	52	1245	3
37	Maine	Saddleback	2001	49	775	5
38	Maine	Shawnee Peak	2001	41	699	7
39	Maine	Mt. Abram	2001	35		
40	Maine	Lost Valley	2001	30	440	4
41	Maine	Camden Snow Bowl	2001	28	360	2
42	Maine	Eaton Mountain	2001	20	310	5
43	Maine	Titcomb Mountain	2001	16		
44	Maine	Sunday River	2002	53	1249	3
45	Maine	Sugarloaf USA	2002	53	1249	3
46	Maine	Saddleback	2002	49	975	9
47	Maine	Shawnee Peak	2002	42	699	6
48	Maine	Mt. Abram	2002	35	575	6
49	Maine	Lost Valley	2002	31	440	4
50	Maine	Camden Snow Bowl	2002	28	360	2
51	Maine	Big Squaw	2002	25		
52	Maine	Eaton Mountain	2002	22	310	4
53	Maine	Titcomb Mountain	2002	17		
54	Maine	Mt. Jefferson	2002	15	160	0
55	Maine	Sunday River	2003	56	1249	2
56	Maine	Sugarloaf USA	2003	56	1249	2
57	Maine	Shawnee Peak	2003	42	709	6
58	Maine	Mt. Abram	2003	37	575	5
59	Maine	Saddleback	2003	35	700	0
60	Maine	Lost Valley	2003	31	440	4
61	Maine	Camden Snow Bowl	2003	28	390	3
62	Maine	Eaton Mountain	2003	22	310	4
63	Maine	Big Rock	2003	20	325	6
64	Maine	Titcomb Mountain	2003	19		
65	Maine	Big Squaw	2003	19		
66	Maine	Black Mountain	2003	17	295	7
67	Maine	Mt. Jefferson	2003	15	160	0
68	Maine	Sunday River	2004	59	1100	8
69	Maine	Sugarloaf USA	2004	58	1100	9
70	Maine	Shawnee Peak	2004	44	699	5
71	Maine	Mt. Abram	2004	41	575	4
72	Maine	Saddleback	2004	35	595	7
73	Maine	Lost Valley	2004	31	440	4
74	Maine	Eaton Mountain	2004	22	310	4
75	Maine	Big Rock	2004	20	325	6
76	Maine	Hermon Mountain	2004	20		
77	Maine	Titcomb Mountain	2004	19		
78	Maine	Big Squaw	2004	19		
79	Maine	Black Mountain	2004	18	249	3
80	Maine	Mt. Jefferson	2004	15	160	0
81	Maine	Sugarloaf USA	2005	61	1300	1
82	Maine	Sunday River	2005	59	1300	2
83	Maine	Shawnee Peak	2005	45	679	5
84	Maine	Mt. Abram	2005	42	595	4
85	Maine	Saddleback	2005	39	500	2
86	Maine	Lost Valley	2005	33	376	1
87	Maine	Camden Snow Bowl	2005	30	425	4
88	Maine	Big Rock	2005	25	325	3
89	Maine	Eaton Mountain	2005	23	310	3
90	Maine	Titcomb Mountain	2005	22		
91	Maine	Black Mountain	2005	20		
92	Maine	Big Squaw	2005	19		
93	Maine	Mt. Jefferson	2005	15	160	0
94	Maine	Sunday River	2006	67	1400	0
95	Maine	Sugarloaf USA	2006	67	1350	0
96	Maine	Shawnee Peak	2006	47	699	4
97	Maine	Mt. Abram	2006	42	595	4
98	Maine	Saddleback	2006	40	450	1
99	Maine	Lost Valley	2006	35	399	1
100	Maine	Camden Snow Bowl	2006	30	425	4
101	Maine	Big Rock	2006	25	325	3
102	Maine	Eaton Mountain	2006	23	310	3
103	Maine	Titcomb Mountain	2006	22		
104	Maine	Black Mountain	2006	20	269	3
105	Maine	Hermon Mountain	2006	20	255	2
106	Maine	Big Squaw	2006	20		
107	Maine	Sunday River	2007	72	999	3
108	Maine	Sugarloaf USA	2007	72	999	3
109	Maine	Shawnee Peak	2007	49	699	4
110	Maine	Mt. Abram	2007	43	695	6
111	Maine	Saddleback	2007	40	450	1
112	Maine	Lost Valley	2007	35	399	1
113	Maine	Camden Snow Bowl	2007	30	425	4
114	Maine	Big Rock	2007	28	250	
115	Maine	Black Mountain	2007	25	269	0
116	Maine	Big Squaw	2007	25		
117	Maine	Titcomb Mountain	2007	24		
118	Maine	Hermon Mountain	2007	20	255	2
119	Maine	Spruce Mountain	2007	16		
120	Maine	Sunday River	2008	77	1049	3
121	Maine	Sugarloaf	2008	75	1049	4
122	Maine	Shawnee Peak	2008	52	779	5
123	Maine	Mt. Abram	2008	49	649	3
124	Maine	Lost Valley	2008	45	455	0
125	Maine	Saddleback	2008	40	450	1
126	Maine	Camden Snow Bowl	2008	33	446	3
127	Maine	Big Rock	2008	30	275	
128	Maine	Black Mountain	2008	30	249	
129	Maine	Hermon Mountain	2008	25	275	1
130	Maine	Big Squaw	2008	25		
131	Maine	Titcomb Mountain	2008	24		
132	Maine	Spruce Mountain	2008	17		
133	Maine	Powderhouse Hill	2008	5		
134	Maine	Sunday River	2009	77	1049	3
135	Maine	Sugarloaf	2009	75	1049	4
136	Maine	Shawnee Peak	2009	53	709	3
137	Maine	Saddleback	2009	49	649	3
138	Maine	Mt. Abram	2009	49		
139	Maine	Camden Snow Bowl	2009	33	446	3
140	Maine	Big Rock	2009	30	275	
141	Maine	Black Mountain	2009	29	249	
142	Maine	Big Squaw	2009	25		
143	Maine	Lonesome Pine Trails	2009	20		
144	Maine	Spruce Mountain	2009	17		
145	Maine	Mt. Jefferson	2009	17	170	0
146	Maine	Powderhouse Hill	2009	5		
147	Maine	Hermon Mountain	2009		275	
148	Maine	Sunday River	2010	79	1079	3
149	Maine	Sugarloaf	2010	77	1079	4
150	Maine	Shawnee Peak	2010	56	709	2
151	Maine	Saddleback	2010	50	649	3
152	Maine	Mt. Abram	2010	49	719	4
153	Maine	Camden Snow Bowl	2010	33	446	3
154	Maine	Big Rock	2010	30	275	
155	Maine	Lonesome Pine Trails	2010	20		
156	Maine	Spruce Mountain	2010	17		
157	Maine	Powderhouse Hill	2010	5		
158	Maine	Sunday River	2011	80	1149	4
159	Maine	Sugarloaf	2011	79	1149	4
160	Maine	Saddleback	2011	59	699	1
161	Maine	Shawnee Peak	2011	59	709	2
162	Maine	Mt. Abram	2011	49	699	4
163	Maine	Lost Valley	2011	45	455	0
164	Maine	Camden Snow Bowl	2011	35	468	3
165	Maine	Black Mountain	2011	34	269	
166	Maine	Big Rock	2011	30	300	0
167	Maine	Titcomb Mountain	2011	25		
168	Maine	Hermon Mountain	2011	25	275	1
169	Maine	Lonesome Pine Trails	2011	20		
170	Maine	Mt. Jefferson	2011	20	185	
171	Maine	Powderhouse Hill	2011	5		
172	Maine	Sunday River	2012	85	1175	3
173	Maine	Sugarloaf	2012	81	1175	4
174	Maine	Saddleback	2012	59	799	3
175	Maine	Shawnee Peak	2012	59	699	1
176	Maine	Mt. Abram	2012	49	730	4
177	Maine	Lost Valley	2012	45	455	0
178	Maine	Camden Snow Bowl	2012	35	468	3
179	Maine	Hermon Mountain	2012	25	275	1
180	Maine	Spruce Mountain	2012	25		
181	Maine	Big Squaw	2012	25		
182	Maine	Lonesome Pine Trails	2012	20		
183	Maine	Titcomb Mountain	2012	20		
184	Maine	Mt. Jefferson	2012	20	185	
185	Maine	Big Rock	2012	15	150	0
186	Maine	Black Mountain	2012	15	150	0
187	Maine	Powderhouse Hill	2012	5		
188	Maine	Sunday River	2013	87	1210	3
189	Maine	Sugarloaf	2013	83	1210	4
190	Maine	Shawnee Peak	2013	62	699	1
191	Maine	Saddleback	2013	59	799	3
192	Maine	Mt. Abram	2013	49	730	4
193	Maine	Lost Valley	2013	45	455	0
194	Maine	Big Rock	2013	35	350	0
195	Maine	Camden Snow Bowl	2013	35	468	3
196	Maine	Hermon Mountain	2013	27	275	0
197	Maine	Spruce Mountain	2013	25		
198	Maine	Big Squaw	2013	25	250	0
199	Maine	Lonesome Pine Trails	2013	20		
200	Maine	Titcomb Mountain	2013	20		
201	Maine	Mt. Jefferson	2013	20	185	
202	Maine	Black Mountain	2013	15	150	0
203	Maine	Quoggy Jo	2013	8	125	5
204	Maine	Powderhouse Hill	2013	5		
205	Maine	Sunday River	2014	89	1245	4
206	Maine	Sugarloaf	2014	84	1245	4
207	Maine	Saddleback	2014	69		
208	Maine	Shawnee Peak	2014	63	705	1
209	Maine	Mt. Abram	2014	49	540	1
210	Maine	Lost Valley	2014	40	399	0
211	Maine	Camden Snow Bowl	2014	39	499	2
212	Maine	Big Rock	2014	38	385	0
213	Maine	Hermon Mountain	2014	27	275	0
214	Maine	Black Mountain	2014	25	250	0
215	Maine	Spruce Mountain	2014	25		
216	Maine	Big Squaw	2014	25	250	0
217	Maine	Lonesome Pine Trails	2014	20		
218	Maine	Titcomb Mountain	2014	20		
219	Maine	Mt. Jefferson	2014	20	185	
220	Maine	Eaton Mountain	2014	15	150	0
221	Maine	Quoggy Jo	2014	8	125	5
222	Maine	Powderhouse Hill	2014	5		
223	Maine	Sunday River	2015	89	1245	4
224	Maine	Sugarloaf	2015	86	1245	4
225	Maine	Shawnee Peak	2015	65	710	0
226	Maine	Mt. Abram	2015	55	540	
227	Maine	Lost Valley	2015	45	499	1
228	Maine	Camden Snow Bowl	2015	39	529	3
229	Maine	Big Rock	2015	38	385	0
230	Maine	Black Mountain	2015	29	295	0
231	Maine	Hermon Mountain	2015	27	275	0
232	Maine	Spruce Mountain	2015	25	500	0
233	Maine	Big Squaw	2015	25	250	0
234	Maine	Titcomb Mountain	2015	22	225	0
235	Maine	Lonesome Pine	2015	20	195	
236	Maine	Mt. Jefferson	2015	20	185	
237	Maine	Eaton Mountain	2015	15	125	
238	Maine	Quoggy Jo	2015	8	125	5
239	Maine	Powderhouse Hill	2015	5		
240	Maine	Sunday River	2016	99	1309	3
241	Maine	Sugarloaf	2016	95	1309	3
242	Maine	Shawnee Peak	2016	69	715	0
243	Maine	Mt. Abram	2016	59	619	0
244	Maine	Lost Valley	2016	45	499	1
245	Maine	Camden Snow Bowl	2016	43	529	2
246	Maine	Big Rock	2016	38	385	0
247	Maine	Black Mountain	2016	37	295	
248	Maine	Big Squaw	2016	30	250	
249	Maine	Hermon Mountain	2016	27	275	0
250	Maine	Titcomb Mountain	2016	22	225	0
251	Maine	Mt. Jefferson	2016	20	185	
252	Maine	Lonesome Pine	2016	20	195	
253	Maine	Eaton Mountain	2016	15		
254	Maine	Quoggy Jo	2016	8	125	5
255	Maine	Powderhouse Hill	2016	5		
256	Maine	Sunday River	2017	105	1349	2
257	Maine	Sugarloaf	2017	95	1349	4
258	Maine	Shawnee Peak	2017	72	725	0
259	Maine	Mt. Abram	2017	59	609	0
260	Maine	Lost Valley	2017	49	499	0
261	Maine	Camden Snow Bowl	2017	43	529	2
262	Maine	Big Rock	2017	38	385	0
263	Maine	Black Mountain	2017	37	370	0
264	Maine	Hermon Mountain	2017	32	350	0
265	Maine	Big Squaw	2017	30	250	
266	Maine	Pinnacle	2017	30		
267	Maine	Titcomb Mountain	2017	24	235	
268	Maine	Lonesome Pine	2017	20	195	
269	Maine	Mt. Jefferson	2017	20	185	
270	Maine	Baker Mountain	2017	12	100	
271	Maine	Eaton Mountain	2017	12	100	
272	Maine	Powderhouse Hill	2017	5		
273	Maine	Sunday River	2018	105	1389	3
274	Maine	Sugarloaf	2018	99	1389	4
275	Maine	Shawnee Peak	2018	75	760	0
276	Maine	Lost Valley	2018	55	549	0
277	Maine	Mt. Abram	2018	49	629	2
278	Maine	Black Mountain	2018	45	450	0
279	Maine	Camden Snow Bowl	2018	43	529	2
280	Maine	Big Rock	2018	40	395	
281	Maine	Hermon Mountain	2018	32	350	0
282	Maine	Big Squaw	2018	30	250	
283	Maine	Lonesome Pine	2018	25	205	
284	Maine	Mt. Jefferson	2018	25		
285	Maine	Titcomb Mountain	2018	24	235	
286	Maine	Eaton Mountain	2018	15		
287	Maine	Baker Mountain	2018	12	100	
288	Maine	Powderhouse Hill	2018	5		
289	Maine	Sunday River	2019	109	1419	3
290	Maine	Sugarloaf	2019	105	1419	3
291	Maine	Shawnee Peak	2019	82	770	
292	Maine	Lost Valley	2019	60	575	
293	Maine	Mt. Abram	2019	49	609	2
294	Maine	Black Mountain	2019	45	450	0
295	Maine	Camden Snow Bowl	2019	43	529	2
296	Maine	Big Rock	2019	40	420	0
297	Maine	Hermon Mountain	2019	35	385	1
298	Maine	Big Squaw	2019	30	250	
299	Maine	Lonesome Pine	2019	25	205	
300	Maine	Titcomb Mountain	2019	24	242	0
301	Maine	Baker Mountain	2019	15	125	
302	Maine	Quoggy Jo	2019	10	125	2
303	Maine	Powderhouse Hill	2019	5		
304	Maine	Pinnacle	2019		30	
305	Maine	Spruce Mountain	2019		225	
306	Maine	Sugarloaf	2020	124		
307	Maine	Sunday River	2020	119		
308	Maine	Shawnee Peak	2020	86	795	
309	Maine	Saddleback	2020	84	699	
310	Maine	Lost Valley	2020	60	595	
311	Maine	Mt. Abram	2020	49	599	2
312	Maine	Black Mountain	2020	45	450	0
313	Maine	Camden Snow Bowl	2020	43	529	2
314	Maine	Big Rock	2020	40	420	0
315	Maine	Big Squaw	2020	30		
316	Maine	Titcomb Mountain	2020	27	242	
317	Maine	Lonesome Pine	2020	25	205	
318	Maine	Spruce Mountain	2020		300	
319	Maine	Sunday River	2021	139	1599	1
320	Maine	Sugarloaf	2021	130	1599	2
321	Maine	Saddleback	2021	104	849	
322	Maine	Shawnee Peak	2021	88	825	
323	Maine	Lost Valley	2021	60	595	
324	Maine	Black Mountain	2021	55	450	
325	Maine	Hermon Mountain	2021	55	520	
326	Maine	Mt. Abram	2021	55	569	0
327	Maine	Big Rock	2021	45	435	
328	Maine	Camden Snow Bowl	2021	45	545	2
329	Maine	Big Squaw	2021	30		
330	Maine	Mt. Jefferson	2021	30	300	0
331	Maine	Spruce Mountain	2021	25	225	
332	Maine	Baker Mountain	2021	15	125	
333	Maine	Quarry Road Trails	2021	10	50	
334	Maine	Powderhouse Hill	2021	5		
335	Maine	Quoggy Jo	2021		150	
336	Maine	Sunday River	2022	149	1609	0
337	Maine	Sugarloaf	2022	129	1609	2
338	Maine	Saddleback	2022	119	849	
339	Maine	Pleasant Mountain	2022	89	924	0
340	Maine	Lost Valley	2022	66	645	
341	Maine	Big Rock	2022	55	495	
342	Maine	Black Mountain	2022	55	495	
343	Maine	Hermon Mountain	2022	55	530	
344	Maine	Camden Snow Bowl	2022	47	545	1
345	Maine	Big Squaw	2022	40		
346	Maine	Mt. Jefferson	2022	40	399	0
347	Maine	Mt. Abram	2022	35	589	6
348	Maine	Spruce Mountain	2022	30		
349	Maine	Lonesome Pine	2022	25	215	
350	Maine	Baker Mountain	2022	15	140	
351	Maine	Quarry Road Trails	2022	10	50	
352	Maine	Powderhouse Hill	2022	5		
353	Connecticut	Mohawk Mountain	1994	32		
354	Connecticut	Mohawk Mountain	1995	25		
355	Connecticut	Woodbury	1995	20		
356	Connecticut	Powder Ridge	1998	30		
357	Connecticut	Mount Southington	1998	28		
358	Connecticut	Ski Sundown	1999	32		
359	Connecticut	Powder Ridge	1999	30	400	3
360	Connecticut	Mohawk Mountain	1999	30	605	0
361	Connecticut	Mount Southington	1999	29		
362	Connecticut	Ski Sundown	2000	33	499	5
363	Connecticut	Mohawk Mountain	2000	32	650	0
364	Connecticut	Powder Ridge	2000	30	400	3
365	Connecticut	Mt. Southington	2000	30	389	3
366	Connecticut	Woodbury	2000	24	399	6
367	Connecticut	Mohawk Mountain	2001	35		
368	Connecticut	Ski Sundown	2001	34	499	4
369	Connecticut	Powder Ridge	2001	32	400	2
370	Connecticut	Mt. Southington	2001	30	429	4
371	Connecticut	Woodbury	2001	25	450	8
372	Connecticut	Mohawk Mountain	2002	37	690	8
373	Connecticut	Ski Sundown	2002	35	549	5
374	Connecticut	Powder Ridge	2002	33	450	3
375	Connecticut	Mt. Southington	2002	30	439	4
376	Connecticut	Woodbury	2002	25	499	0
377	Connecticut	Mohawk Mountain	2003	39	690	7
378	Connecticut	Ski Sundown	2003	37	549	4
379	Connecticut	Powder Ridge	2003	33	450	3
380	Connecticut	Mt. Southington	2003	32	449	4
381	Connecticut	Woodbury	2003	27	599	2
382	Connecticut	Mohawk Mountain	2004	42	660	5
383	Connecticut	Ski Sundown	2004	40	549	3
384	Connecticut	Powder Ridge	2004	35		
385	Connecticut	Mt. Southington	2004	35	459	3
386	Connecticut	Woodbury	2004	28	549	9
387	Connecticut	Ski Sundown	2005	43	549	2
388	Connecticut	Mohawk Mountain	2005	42	599	4
389	Connecticut	Powder Ridge	2005	37		
390	Connecticut	Mt. Southington	2005	37	469	2
391	Connecticut	Woodbury	2005	29	549	8
392	Connecticut	Ski Sundown	2006	46	579	2
393	Connecticut	Mohawk Mountain	2006	45	599	3
394	Connecticut	Mt. Southington	2006	42	499	1
395	Connecticut	Woodbury	2006	31	549	7
396	Connecticut	Ski Sundown	2007	48	579	2
397	Connecticut	Mohawk Mountain	2007	47	599	2
398	Connecticut	Mt. Southington	2007	44	524	1
399	Connecticut	Woodbury	2007	32	549	7
400	Connecticut	Ski Sundown	2008	50	579	1
401	Connecticut	Mohawk Mountain	2008	50	599	2
402	Connecticut	Mt. Southington	2008	48	535	1
403	Connecticut	Woodbury	2008	35	525	5
404	Connecticut	Ski Sundown	2009	52	579	1
405	Connecticut	Mohawk Mountain	2009	50	599	2
406	Connecticut	Mt. Southington	2009	50	535	0
407	Connecticut	Woodbury	2009	39	550	4
408	Connecticut	Mohawk Mountain	2010	52		
409	Connecticut	Mt. Southington	2010	52	535	0
410	Connecticut	Woodbury	2010	39		
411	Connecticut	Ski Sundown	2010		589	
412	Connecticut	Ski Sundown	2011	55	589	0
413	Connecticut	Mohawk Mountain	2011	54	619	1
414	Connecticut	Mt. Southington	2011	53	540	0
415	Connecticut	Woodbury	2011	39	550	4
416	Connecticut	Mohawk Mountain	2012	56	619	1
417	Connecticut	Ski Sundown	2012	55	589	0
418	Connecticut	Mt. Southington	2012	54	540	0
419	Connecticut	Woodbury	2012	42		
420	Connecticut	Mohawk Mountain	2013	58	619	0
421	Connecticut	Ski Sundown	2013	56	589	0
422	Connecticut	Mt. Southington	2013	55	550	0
423	Connecticut	Powder Ridge	2013	55	550	0
424	Connecticut	Woodbury	2013	42	425	0
425	Connecticut	Mohawk Mountain	2014	60	639	0
426	Connecticut	Ski Sundown	2014	58	599	0
427	Connecticut	Mt. Southington	2014	56	550	
428	Connecticut	Powder Ridge	2014	55	550	0
429	Connecticut	Woodbury	2014	39	425	0
430	Connecticut	Mohawk Mountain	2015	60	639	0
431	Connecticut	Ski Sundown	2015	60	625	0
432	Connecticut	Mt. Southington	2015	58	560	
433	Connecticut	Powder Ridge	2015	55	550	0
434	Connecticut	Woodbury	2015	39	399	0
435	Connecticut	Mohawk	2016	62	639	0
436	Connecticut	Ski Sundown	2016	60	625	0
437	Connecticut	Mt. Southington	2016	58	560	
438	Connecticut	Powder Ridge	2016	55	550	0
439	Connecticut	Mohawk Mountain	2017	64	639	0
440	Connecticut	Ski Sundown	2017	62	650	0
441	Connecticut	Mt. Southington	2017	59	580	
442	Connecticut	Powder Ridge	2017	55	550	0
443	Connecticut	Mohawk Mountain	2018	65	639	
444	Connecticut	Ski Sundown	2018	62	715	1
445	Connecticut	Mt. Southington	2018	60	660	1
446	Connecticut	Powder Ridge	2018	55	605	1
447	Connecticut	Mohawk Mountain	2019	67	659	
448	Connecticut	Mt. Southington	2019	62		
449	Connecticut	Ski Sundown	2019	62	715	1
450	Connecticut	Powder Ridge	2019	49	539	1
451	Connecticut	Mohawk Mountain	2020	67	659	
452	Connecticut	Ski Sundown	2020	62	715	1
453	Connecticut	Mt. Southington	2020	62	650	0
454	Connecticut	Powder Ridge	2020	55		
455	Connecticut	Mohawk Mountain	2021	75	684	
456	Connecticut	Mt. Southington	2021	64	675	0
457	Connecticut	Ski Sundown	2021	64	675	0
458	Connecticut	Powder Ridge	2021	57	627	1
459	Connecticut	Mohawk Mountain	2022	80	704	
460	Connecticut	Mt. Southington	2022	68	725	0
461	Connecticut	Ski Sundown	2022	68	725	0
462	Connecticut	Powder Ridge	2022	59	649	1
463	Massachusetts	Brodie	1994	37		
464	Massachusetts	Jiminy Peak	1994	37		
465	Massachusetts	Wachusett	1994	34		
466	Massachusetts	Berkshire East	1994	32		
467	Massachusetts	Mt. Tom	1994	29		
468	Massachusetts	Nashoba Valley	1994	25		
469	Massachusetts	Bradford	1994	23		
470	Massachusetts	Blue Hills	1994	20		
471	Massachusetts	Ski Ward	1994	17		
472	Massachusetts	Bousquet	1994	15		
473	Massachusetts	Jiminy Peak	1995	38		
474	Massachusetts	Brodie	1995	38		
475	Massachusetts	Wachusett	1995	34		
476	Massachusetts	Berkshire East	1995	32		
477	Massachusetts	Mt. Tom	1995	29	409	4
478	Massachusetts	Otis Ridge	1995	22		
479	Massachusetts	Bousquet	1995	20	295	4
480	Massachusetts	Blandford	1995	19		
481	Massachusetts	Jiminy Peak	1996	38		
482	Massachusetts	Brodie Mountain	1996	38		
483	Massachusetts	Butternut	1996	38		
484	Massachusetts	Wachusett Mountain	1996	35		
485	Massachusetts	Berkshire East	1996	32		
486	Massachusetts	Mt. Tom	1996	29		
487	Massachusetts	Nashoba Valley	1996	27		
488	Massachusetts	Otis Ridge	1996	20		
489	Massachusetts	Blandford	1996	20		
490	Massachusetts	Bousquet	1996	20		
491	Massachusetts	Jericho Hill	1996	14		
492	Massachusetts	Brodie	1997	39		
493	Massachusetts	Catamount	1997	39	530	3
494	Massachusetts	Jiminy Peak	1997	39		
495	Massachusetts	Berkshire East	1997	35		
496	Massachusetts	Wachusett Mountain	1997	35		
497	Massachusetts	Mt. Tom	1997	29	410	4
498	Massachusetts	Bousquet	1997	20		
499	Massachusetts	Jiminy Peak	1998	42		
500	Massachusetts	Brodie	1998	39		
501	Massachusetts	Catamount	1998	39		
502	Massachusetts	Wachusett Mountain	1998	37		
503	Massachusetts	Berkshire East	1998	35	399	1
504	Massachusetts	Ski Blandford	1998	24	199	
505	Massachusetts	Otis Ridge	1998	20		
506	Massachusetts	Bousquet	1998	20		
507	Massachusetts	Ski Butternut	1998		495	
508	Massachusetts	Jiminy Peak	1999	44		
509	Massachusetts	Catamount	1999	40		
510	Massachusetts	Brodie	1999	40		
511	Massachusetts	Wachusett	1999	39		
512	Massachusetts	Ski Butternut	1999	39		
513	Massachusetts	Berkshire East	1999	35	399	1
514	Massachusetts	Nashoba Valley	1999	29		
515	Massachusetts	Ski Ward	1999	25		
516	Massachusetts	Bousquet	1999	25	325	3
517	Massachusetts	Bradford	1999	25		
518	Massachusetts	Blandford	1999	24		
519	Massachusetts	Blue Hills	1999	23		
520	Massachusetts	Otis Ridge	1999	20		
521	Massachusetts	Jiminy Peak	2000	46		
522	Massachusetts	Wachusett Mountain	2000	42	619	4
